,timestamp,authentication_id,data_0,data_1,data_2,data_3,data_4,data_5,data_6,Label
312,1754941835.700318,152,0,0,0,0,0,0,0,Benign
313,1754941835.7005663,162,0,0,0,0,0,0,0,Benign
314,1754941835.7008212,656,0,0,0,0,0,0,0,Benign
315,1754941835.7151399,152,0,0,0,0,0,0,0,Benign
316,1754941835.7153559,67,0,0,0,46,183,0,0,Benign
317,1754941835.7160633,162,0,0,0,0,0,0,0,Benign
318,1754941835.7301533,152,0,0,0,0,0,0,0,Benign
319,1754941835.7303708,67,0,0,0,193,177,0,0,Benign
320,1754941835.730618,162,0,0,0,0,0,0,0,Benign
321,1754941835.7450945,162,0,0,0,0,0,0,0,Benign
322,1754941835.745292,67,0,0,0,56,172,0,0,Benign
323,1754941835.745538,152,0,0,0,0,0,0,0,Benign
324,1754941835.7601268,67,0,0,0,149,166,0,0,Benign
325,1754941835.760339,152,0,0,0,0,0,0,0,Benign
326,1754941835.7605946,162,0,0,0,0,0,0,0,Benign
327,1754941835.7751768,67,0,0,0,219,160,0,0,Benign
328,1754941835.7754068,152,0,0,0,0,0,0,0,Benign
329,1754941835.7756474,162,0,0,0,0,0,0,0,Benign
330,1754941835.790099,152,0,0,0,0,0,0,0,Benign
331,1754941835.7903106,67,0,0,0,14,155,0,0,Benign
332,1754941835.7905672,162,0,0,0,0,0,0,0,Benign
333,1754941835.8054097,152,0,0,0,0,0,0,0,Benign
334,1754941835.8056192,67,0,0,0,49,149,0,0,Benign
335,1754941835.805873,162,0,0,0,0,0,0,0,Benign
336,1754941835.806122,656,0,0,0,0,0,0,0,Benign
337,1754941835.8207228,152,0,0,0,0,0,0,0,Benign
338,1754941835.8209655,67,0,0,0,71,143,0,0,Benign
339,1754941835.821188,162,0,0,0,0,0,0,0,Benign
340,1754941835.8355744,152,0,0,0,0,0,0,0,Benign
341,1754941835.8357768,67,0,0,0,85,137,0,0,Benign
342,1754941835.8360434,162,0,0,0,0,0,0,0,Benign
343,1754941835.8503857,67,0,0,0,92,131,0,0,Benign
344,1754941835.8506198,152,0,0,0,0,0,0,0,Benign
345,1754941835.8508592,162,0,0,0,0,0,0,0,Benign
346,1754941835.8655732,67,0,0,0,96,125,0,0,Benign
347,1754941835.8657963,152,0,0,0,0,0,0,0,Benign
348,1754941835.8660538,162,0,0,0,0,0,0,0,Benign
349,1754941835.8803904,67,0,0,0,102,119,0,0,Benign
350,1754941835.8806207,152,0,0,0,0,0,0,0,Benign
351,1754941835.8808675,162,0,0,0,0,0,0,0,Benign
352,1754941835.895416,152,0,0,0,0,0,0,0,Benign
353,1754941835.8956358,67,0,0,0,112,113,0,0,Benign
354,1754941835.8958843,162,0,0,0,0,0,0,0,Benign
355,1754941835.910381,67,0,0,0,130,107,0,0,Benign
356,1754941835.9106088,152,0,0,0,0,0,0,0,Benign
357,1754941835.9108603,162,0,0,0,0,0,0,0,Benign
358,1754941835.9111059,656,0,0,0,0,0,0,0,Benign
359,1754941835.9253488,152,0,0,0,0,0,0,0,Benign
360,1754941835.9255447,67,0,0,0,158,101,0,0,Benign
361,1754941835.9257917,162,0,0,0,0,0,0,0,Benign
362,1754941835.940414,152,0,0,0,0,0,0,0,Benign
363,1754941835.940633,67,0,0,0,201,95,0,0,Benign
364,1754941835.9408853,162,0,0,0,0,0,0,0,Benign
365,1754941835.9554274,152,0,0,0,0,0,0,0,Benign
366,1754941835.955647,67,0,0,0,6,90,0,0,Benign
367,1754941835.955897,162,0,0,0,0,0,0,0,Benign
368,1754941835.97165,162,0,0,0,0,0,0,0,Benign
369,1754941835.971867,67,0,0,0,88,84,0,0,Benign
370,1754941835.9721239,152,0,0,0,0,0,0,0,Benign
371,1754941835.985598,162,0,0,0,0,0,0,0,Benign
372,1754941835.985819,67,0,0,0,194,78,0,0,Benign
373,1754941835.9860704,152,0,0,0,0,0,0,0,Benign
374,1754941836.000697,162,0,0,0,0,0,0,0,Benign
375,1754941836.0009155,67,0,0,0,71,73,0,0,Benign
376,1754941836.001168,152,0,0,0,0,0,0,0,Benign
377,1754941836.0156791,152,0,0,0,0,0,0,0,Benign
378,1754941836.0158937,67,0,0,0,235,67,0,0,Benign
379,1754941836.0161407,162,0,0,0,0,0,0,0,Benign
380,1754941836.016389,656,0,0,0,0,0,0,0,Benign
381,1754941836.030715,152,0,0,0,0,0,0,0,Benign
382,1754941836.030896,67,0,0,0,176,62,0,0,Benign
383,1754941836.0311463,162,0,0,0,0,0,0,0,Benign
384,1754941836.0455003,67,0,0,0,154,57,0,0,Benign
385,1754941836.0457203,152,0,0,0,0,0,0,0,Benign
386,1754941836.0459552,162,0,0,0,0,0,0,0,Benign
387,1754941836.06061,67,0,0,0,172,52,0,0,Benign
388,1754941836.0608213,152,0,0,0,0,0,0,0,Benign
389,1754941836.0610642,162,0,0,0,0,0,0,0,Benign
390,1754941836.0754902,162,0,0,0,0,0,0,0,Benign
391,1754941836.0757217,67,0,0,0,231,47,0,0,Benign
392,1754941836.0759664,152,0,0,0,0,0,0,0,Benign
393,1754941836.0906005,162,0,0,0,0,0,0,0,Benign
394,1754941836.090831,67,0,0,0,80,43,0,0,Benign
395,1754941836.091079,152,0,0,0,0,0,0,0,Benign
396,1754941836.1054575,152,0,0,0,0,0,0,0,Benign
397,1754941836.1056137,67,0,0,0,232,38,0,0,Benign
398,1754941836.1058652,162,0,0,0,0,0,0,0,Benign
399,1754941836.1208436,162,0,0,0,0,0,0,0,Benign
400,1754941836.1210535,67,0,0,0,178,34,0,0,Benign
401,1754941836.121315,152,0,0,0,0,0,0,0,Benign
402,1754941836.1215405,656,0,0,0,0,0,0,0,Benign
403,1754941836.1357362,67,0,0,0,176,30,0,0,Benign
404,1754941836.135961,162,0,0,0,0,0,0,0,Benign
405,1754941836.1372933,152,0,0,0,0,0,0,0,Benign
406,1754941836.1506884,67,0,0,0,229,26,0,0,Benign
407,1754941836.1508906,152,0,0,0,0,0,0,0,Benign
408,1754941836.1511354,162,0,0,0,0,0,0,0,Benign
409,1754941836.1655018,152,0,0,0,0,0,0,0,Benign
410,1754941836.1657155,67,0,0,0,84,23,0,0,Benign
411,1754941836.165989,162,0,0,0,0,0,0,0,Benign
412,1754941836.1805775,152,0,0,0,0,0,0,0,Benign
413,1754941836.1807954,67,0,0,0,253,19,0,0,Benign
414,1754941836.181046,162,0,0,0,0,0,0,0,Benign
415,1754941836.1958272,152,0,0,0,0,0,0,0,Benign
416,1754941836.196044,67,0,0,0,226,16,0,0,Benign
417,1754941836.1963048,162,0,0,0,0,0,0,0,Benign
418,1754941836.2106376,162,0,0,0,0,0,0,0,Benign
419,1754941836.2108588,67,0,0,0,7,14,0,0,Benign
420,1754941836.211113,152,0,0,0,0,0,0,0,Benign
421,1754941836.2257414,152,0,0,0,0,0,0,0,Benign
422,1754941836.2259505,67,0,0,0,107,11,0,0,Benign
423,1754941836.2262027,162,0,0,0,0,0,0,0,Benign
424,1754941836.226448,656,0,0,0,0,0,0,0,Benign
425,1754941836.24077,152,0,0,0,0,0,0,0,Benign
426,1754941836.240992,67,0,0,0,17,9,0,0,Benign
427,1754941836.241245,162,0,0,0,0,0,0,0,Benign
428,1754941836.2555778,152,0,0,0,0,0,0,0,Benign
429,1754941836.2557986,67,0,0,0,251,6,0,0,Benign
430,1754941836.256051,162,0,0,0,0,0,0,0,Benign
431,1754941836.270359,162,0,0,0,0,0,0,0,Benign
432,1754941836.27058,67,0,0,0,40,5,0,0,Benign
433,1754941836.270842,152,0,0,0,0,0,0,0,Benign
434,1754941836.2855039,162,0,0,0,0,0,0,0,Benign
435,1754941836.2857242,67,0,0,0,155,3,0,0,Benign
436,1754941836.2859783,152,0,0,0,0,0,0,0,Benign
437,1754941836.3020947,67,0,0,0,83,2,0,0,Benign
