Created a socket
(1754490486.6661937) can0 0x43#DB6CF7070B3B7ECE
(1754490486.674038) can0 0x98#5DDAA8A4390A3D1C
(1754490486.6804101) can0 0x43#000000E2C9000000
(1754490486.6806097) can0 0x98#0000000000000000
(1754490486.680857) can0 0xa2#0000000100000000
(1754490486.6820517) can0 0x43#287FB1AF16503898
(1754490486.6896904) can0 0x98#0C232916820A60E4
(1754490486.6952763) can0 0xa2#0000000000000000
(1754490486.6954892) can0 0x43#000000A0CE000000
(1754490486.6957355) can0 0x98#0000000000000000
(1754490486.6981022) can0 0x43#33158FDBEC4BA90D
(1754490486.7059388) can0 0x98#DDFFE96AC571B00B
(1754490486.7104008) can0 0xa2#0000000000000000
(1754490486.7105973) can0 0x43#00000032D3000000
(1754490486.7108486) can0 0x98#0000000000000000
(1754490486.7111063) can0 0x286#0000000F00000000
(1754490486.711367) can0 0x290#0000005500000000
(1754490486.712251) can0 0x43#7EF24A6C8B5DF4EC
(1754490486.7197928) can0 0xa2#229A3DA7639DCC79
(1754490486.7255697) can0 0x98#0000000000000000
(1754490486.725761) can0 0x43#00000093D7000000
(1754490486.7260094) can0 0xa2#0000000000000000
(1754490486.7263174) can0 0x43#072A61BB42AE0ABC
(1754490486.7343168) can0 0x286#4214FA168EB9D1B6
(1754490486.7404478) can0 0x43#000000C2DB000000
(1754490486.7406569) can0 0x98#0000000000000000
(1754490486.7409248) can0 0xa2#0000000000000000
(1754490486.7423327) can0 0x98#DA88183392F4F395
(1754490486.7489617) can0 0x43#F56BFA12F8DF3BDE
(1754490486.755426) can0 0x98#C2ED08432A177A8A
(1754490486.7556632) can0 0x43#000000BCDF000000
(1754490486.7559052) can0 0x98#0000000000000000
(1754490486.7561524) can0 0xa2#0000000100000000
(1754490486.7625406) can0 0x43#84F621346AADF530
(1754490486.7691548) can0 0x98#251690B7155807EE
(1754490486.7705767) can0 0xa2#0000000100000000
(1754490486.7707906) can0 0x43#00000080E3000000
(1754490486.7710443) can0 0x98#0000000000000000
(1754490486.7763042) can0 0x43#DD5FBE6D33C24723
